id,temperatura,ph,value_R,value_R_desv,value_G,value_G_desv,value_B,value_B_desv,value_I,value_I_desv,photo_src,date,lectura_id,nombre,cluster,fase
90,26.5,8.97448,14.689584,18.35708700000000,102.1848,29.14404800000000,47.968032,5.491463000000000,75.972528,22.92995100000000,photos/2025/02/15/photo_20250215_150002.jpg,2/15/25 15:00,15,Cultivo1,0,Exponential
91,26.625,9.033073,13.718944,16.679517000000001,99.602032,27.94773600000000,45.105744,5.21231300000000,73.494592,21.71786500000000,photos/2025/02/15/photo_20250215_160002.jpg,2/15/25 16:00,16,Cultivo1,0,Exponential
92,26.75,9.06888,13.837472,16.679392000000000,98.454544,27.623056999999999,44.736704,5.28766600000000,72.723776,21.53578300000000,photos/2025/02/15/photo_20250215_170002.jpg,2/15/25 17:00,17,Cultivo1,0,Exponential
93,26.8125,8.935417,12.984272,17.518084999999999,98.970208,28.6028500000000,45.492944,5.264385000000000,73.155248,22.34722700000000,photos/2025/02/15/photo_20250215_180002.jpg,2/15/25 18:00,18,Cultivo1,0,Exponential
94,26.9375,9.140495,13.788912,17.42232700000000,98.840896,28.625274999999998,45.229712,5.344584000000000,73.091376,22.3550910000000,photos/2025/02/15/photo_20250215_190002.jpg,2/15/25 19:00,19,Cultivo1,0,Exponential
95,26.9375,9.13073,12.685568,15.794535000000000,94.894976,26.796983000000,42.351152,4.99247600000000,69.793456,20.768598000000001,photos/2025/02/15/photo_20250215_200002.jpg,2/15/25 20:00,20,Cultivo1,0,Exponential
96,26.875,9.091667,12.353408,16.839711000000001,96.287584,27.942931999999999,43.466464,5.0545280000000004,70.901424,21.73672300000000,photos/2025/02/15/photo_20250215_210002.jpg,2/15/25 21:00,21,Cultivo1,0,Exponential
97,26.875,9.137239,12.121968,15.941774000000001,95.103776,27.17599900000000,42.913856,4.941085000000000,70.017776,21.023772999999998,photos/2025/02/15/photo_20250215_220002.jpg,2/15/25 22:00,22,Cultivo1,0,Exponential
98,26.875,9.117708,12.288512,16.373521000000000,94.155888,27.59151700000000,42.579024,5.109842000000000,69.379936,21.41968800000000,photos/2025/02/15/photo_20250215_230002.jpg,2/15/25 23:00,23,Cultivo1,0,Exponential
99,26.9375,9.081902,11.794096,17.41916100000000,94.171696,28.28322400000000,42.978496,4.9356070000000001,69.451648,22.10002000000000,photos/2025/02/16/photo_20250216_000002.jpg,2/16/25 0:00,0,Cultivo1,0,Exponential
100,26.75,8.967969,11.894704,16.359411999999999,94.022288,27.53899300000000,42.494432,4.876579000000000,69.231648,21.35454500000000,photos/2025/02/16/photo_20250216_010002.jpg,2/16/25 1:00,1,Cultivo1,0,Exponential
101,26.75,8.977735,12.09208,16.831074999999998,93.33784,27.8752270000000,42.246384,5.031210000000000,68.774128,21.70576700000000,photos/2025/02/16/photo_20250216_020002.jpg,2/16/25 2:00,2,Cultivo1,0,Exponential
102,26.6875,9.042839,13.598528,18.42455700000000,95.674816,29.41066800000000,43.975904,5.353743000000000,70.834848,23.11829200000000,photos/2025/02/16/photo_20250216_030002.jpg,2/16/25 3:00,3,Cultivo1,0,Exponential
103,26.625,9.042839,12.618656,15.98920600000000,93.158912,27.33517400000000,41.818144,4.918938000000000,68.611376,21.144790000000000,photos/2025/02/16/photo_20250216_040002.jpg,2/16/25 4:00,4,Cultivo1,0,Exponential
104,26.5,8.971224,12.600384,15.782100000000000,90.96968,26.825164000000001,40.561872,4.867110000000000,66.94128,20.77291100000000,photos/2025/02/16/photo_20250216_050002.jpg,2/16/25 5:00,5,Cultivo1,0,Exponential
105,26.4375,9.036328,12.836736,15.75746800000000,92.41584,27.015637999999999,41.321488,4.89752300000000,68.044512,20.872218000000000,photos/2025/02/16/photo_20250216_060002.jpg,2/16/25 6:00,6,Cultivo1,0,Exponential
106,26.3125,9.016797,10.521056,15.200502999999999,89.680384,26.378506000000002,40.122384,4.424089000000000,65.819744,20.280934999999999,photos/2025/02/16/photo_20250216_070002.jpg,2/16/25 7:00,7,Cultivo1,0,Exponential
107,26.1875,9.026563,10.922064,15.584310000000000,89.94008,26.7778700000000,40.555632,4.669663000000000,66.147472,20.66558900000000,photos/2025/02/16/photo_20250216_080002.jpg,2/16/25 8:00,8,Cultivo1,0,Exponential
108,26.0625,9.179558,11.403168,16.08348200000000,91.094992,27.103556999999999,41.483184,4.562149000000000,67.157488,20.98187200000000,photos/2025/02/16/photo_20250216_090002.jpg,2/16/25 9:00,9,Cultivo1,0,Exponential
109,26.0,9.195833,11.965264,16.571258000000000,90.760736,27.56523900000000,41.287888,4.749574000000000,66.968576,21.42813400000000,photos/2025/02/16/photo_20250216_100002.jpg,2/16/25 10:00,10,Cultivo1,0,Exponential
110,25.9375,9.208855,12.169824,16.148116000000002,90.93368,27.32776500000000,42.016336,4.755557000000000,67.321744,21.177543000000000,photos/2025/02/16/photo_20250216_110002.jpg,2/16/25 11:00,11,Cultivo1,0,Exponential
111,25.9375,9.104688,12.346048,16.342340000000000,90.32736,27.366161999999999,41.240672,4.789568000000000,66.742432,21.244553000000000,photos/2025/02/16/photo_20250216_120002.jpg,2/16/25 12:00,12,Cultivo1,0,Exponential
112,26.0625,9.042839,12.232912,17.82124600000000,92.40656,28.84680700000000,43.485344,4.951865000000000,68.636752,22.58162500000000,photos/2025/02/16/photo_20250216_130002.jpg,2/16/25 13:00,13,Cultivo1,0,Exponential
113,26.25,9.101433,11.579392,16.213011000000002,89.247648,27.35002200000000,41.282112,4.685892000000000,66.049408,21.20592400000000,photos/2025/02/16/photo_20250216_140002.jpg,2/16/25 14:00,14,Cultivo1,0,Exponential
114,26.4375,9.049349,11.533696,16.07704200000000,89.201328,27.018699999999999,41.090208,4.618918000000000,65.961504,20.94325900000000,photos/2025/02/16/photo_20250216_150002.jpg,2/16/25 15:00,15,Cultivo1,0,Exponential
115,26.625,9.085156,10.137776,15.801081000000000,87.535936,27.123529000000001,39.865808,4.363750000000000,64.459072,20.908828000000000,photos/2025/02/16/photo_20250216_160002.jpg,2/16/25 16:00,16,Cultivo1,1,Stationary
116,26.6875,9.147005,12.256,15.989193000000000,89.784,27.22683500000000,41.520032,4.7961720000000003,66.508192,21.0820490000000,photos/2025/02/16/photo_20250216_170002.jpg,2/16/25 17:00,17,Cultivo1,0,Exponential
117,26.8125,9.147005,11.127216,14.887702000000001,86.121552,26.025649999999999,38.796208,4.287958000000000,63.416224,19.982358999999999,photos/2025/02/16/photo_20250216_180002.jpg,2/16/25 18:00,18,Cultivo1,1,Stationary
118,26.875,9.277214,10.99768,16.889476999999999,88.12896,27.989694000000000,40.438064,4.688349000000000,65.077568,21.77805300000000,photos/2025/02/16/photo_20250216_190002.jpg,2/16/25 19:00,19,Cultivo1,0,Exponential
119,26.9375,9.22513,11.240752,17.131488000000001,86.549712,27.717509000000000,40.06888,4.69677100000000,64.07472,21.686990000000002,photos/2025/02/16/photo_20250216_200002.jpg,2/16/25 20:00,20,Cultivo1,0,Exponential
